38260	708920
38261	708920
38262	708920
38263	708920
38264	708920
38265	708920
38266	708920
38267	708920
38268	708920
38269	708920
38270	708920
38271	708920
38272	488580
38273	488580
38274	488580
38275	488580
38276	488580
38277	488580
38278	488580
38279	526900
38280	526900
38281	526900
38282	526900
38283	526900
38284	526900
38285	526900
38286	574800
38287	574800
38288	574800
38289	574800
38290	574800
38291	574800
38292	574800
38293	1580700
38294	1580700
38295	1580700
38296	1580700
38297	1580700
38298	1580700
38299	1580700
38300	229920
38301	229920
38302	229920
38303	229920
38304	229920
38305	229920
38306	229920
38307	804720
38308	804720
38309	804720
38310	804720
38311	804720
38312	804720
38313	1120860
38314	1120860
38315	1120860
38316	1120860
38317	1120860
38318	1120860
38319	1120860
38320	210760
38321	210760
38322	210760
38323	210760
38324	210760
38325	210760
38326	210760
38327	210760
38328	335300
38329	335300
38330	335300
38331	335300
38332	335300
38333	335300
38334	335300
38335	364040
38336	364040
38337	364040
38338	364040
38339	364040
38340	364040
38341	364040
38342	958000
38343	958000
38344	958000
38345	958000
38346	958000
38347	958000
38348	958000
38349	325720
38350	325720
38351	325720
38352	325720
38353	325720
38354	325720
38355	325720
38356	258660
38357	258660
38358	258660
38359	258660
38360	258660
38361	258660
38362	258660
38363	258660
38364	948420
38365	948420
38366	948420
38367	948420
38368	948420
38369	948420
38370	948420
38371	277820
38372	277820
38373	277820
38374	277820
38375	277820
38376	277820
38377	277820
38378	277820
38379	277820
38380	277820
38381	277820
38382	277820
38383	277820
38384	411940
38385	411940
38386	411940
38387	411940
38388	411940
38389	411940
38390	411940
38391	411940
38392	402360
38393	402360
38394	402360
38395	402360
38396	402360
38397	402360
38398	220340
38399	220340
38400	220340
38401	220340
38402	220340
38403	220340
38404	220340
38405	411940
38406	411940
38407	411940
38408	411940
38409	411940
38410	411940
38411	411940
38412	498160
38413	498160
38414	498160
38415	498160
38416	498160
38417	498160
38418	498160
38419	498160
38420	498160
38421	498160
38422	498160
38423	498160
38424	498160
38425	498160
38426	498160
38427	498160
38428	498160
38429	498160
38430	498160
38431	498160
38432	498160
38433	507740
38434	507740
38435	507740
38436	507740
38437	507740
38438	507740
38439	507740
38440	258660
38441	258660
38442	258660
38443	258660
38444	258660
38445	258660
38446	258660
38447	1887260
38448	1887260
38449	1887260
38450	1887260
38451	1887260
38452	1887260
38453	1887260
38454	239500
38455	239500
38456	239500
38457	239500
38458	239500
38459	239500
38460	239500
38461	1034640
38462	1034640
38463	1034640
38464	1034640
38465	1034640
38466	1034640
38467	1034640
38468	153280
38469	153280
38470	153280
38471	153280
38472	153280
38473	153280
38474	153280
38475	268240
38476	268240
38477	268240
38478	268240
38479	268240
38480	268240
38481	268240
38482	105380
38483	105380
38484	105380
38485	105380
38486	105380
38487	105380
38488	105380
38489	546060
38490	546060
38491	546060
38492	546060
38493	546060
38494	546060
38495	546060
38496	354460
38497	354460
38498	354460
38499	354460
38500	354460
38501	354460
38502	354460
38503	737660
38504	737660
38505	737660
38506	737660
38507	737660
38508	737660
38509	737660
38510	229920
38511	229920
38512	229920
38513	229920
38514	229920
38515	229920
38516	229920
38517	431100
38518	431100
38519	431100
38520	431100
38521	431100
38522	431100
38523	431100
38524	431100
38525	277820
38526	277820
38527	277820
38528	277820
38529	277820
38530	277820
38531	277820
38532	277820
38533	277820
38534	277820
38535	277820
38536	277820
38537	277820
38538	277820
38539	277820
38540	277820
38541	277820
38542	277820
38543	277820
38544	555640
38545	555640
38546	555640
38547	555640
38548	555640
38549	555640
38550	555640
38551	555640
38552	555640
38553	555640
38554	555640
38555	555640
38556	555640
38557	555640
38558	555640
38559	555640
38560	555640
38561	555640
38562	555640
38563	555640
38564	555640
38565	555640
38566	555640
38567	555640
38568	555640
38569	555640
38570	555640
38571	555640
38572	555640
38573	555640
38574	555640
38575	555640
38576	555640
38577	555640
38578	555640
38579	555640
38580	555640
38581	555640
38582	555640
38583	555640
38584	555640
38585	555640
38586	555640
38587	555640
38588	555640
38589	555640
38590	555640
38591	555640
38592	555640
38593	555640
38594	555640
38595	555640
38596	555640
38597	555640
38598	555640
38599	555640
38600	555640
38601	555640
38602	555640
38603	555640
38604	555640
38605	555640
38606	555640
38607	1801040
38608	1801040
38609	1801040
38610	1801040
38611	1801040
38612	1801040
38613	1801040
38614	1801040
38615	1801040
38616	1801040
38617	1801040
38618	1801040
38619	1801040
38620	1801040
38621	1801040
38622	1801040
38623	1801040
38624	1801040
38625	1801040
38626	1801040
38627	1801040
38628	431100
38629	431100
38630	431100
38631	431100
38632	431100
38633	431100
38634	431100
38635	431100
38636	804720
38637	804720
38638	804720
38639	804720
38640	804720
38641	804720
38642	804720
38643	277820
38644	277820
38645	277820
38646	277820
38647	277820
38648	277820
38649	277820
38650	593960
38651	593960
38652	593960
38653	593960
38654	593960
38655	593960
38656	593960
38657	459840
38658	459840
38659	459840
38660	459840
38661	459840
38662	459840
38663	459840
38664	584380
38665	584380
38666	584380
38667	584380
38668	584380
38669	584380
38670	584380
38671	536480
38672	536480
38673	536480
38674	536480
38675	536480
38676	536480
38677	536480
38678	0
38679	0
38680	0
38681	0
38682	0
38683	0
38684	373620
38685	373620
38686	373620
38687	373620
38688	373620
38689	373620
38690	373620
38691	373620
38692	1063380
38693	1063380
38694	1063380
38695	1063380
38696	1063380
38697	1063380
38698	1063380
38699	862200
38700	862200
38701	862200
38702	862200
38703	862200
38704	862200
38705	862200
38706	862200
38707	249080
38708	249080
38709	249080
38710	249080
38711	249080
38712	249080
38713	335300
38714	335300
38715	335300
38716	335300
38717	335300
38718	335300
38719	335300
38720	182020
38721	182020
38722	182020
38723	182020
38724	182020
38725	182020
38726	182020
38727	335300
38728	335300
38729	335300
38730	335300
38731	335300
38732	335300
38733	335300
38734	335300
38735	335300
38736	392780
38737	392780
38738	392780
38739	392780
38740	392780
38741	392780
38742	153280
38743	153280
38744	153280
38745	153280
38746	153280
38747	153280
38748	747240
38749	747240
38750	747240
38751	747240
38752	747240
38753	747240
38754	747240
38755	1025060
38756	1025060
38757	1025060
38758	1025060
38759	1025060
38760	1025060
38761	1025060
38762	2002220
38763	2002220
38764	2002220
38765	2002220
38766	2002220
38767	2002220
38768	2002220
38769	2002220
38770	1475320
38771	1475320
38772	1475320
38773	1475320
38774	1475320
38775	172440
38776	172440
38777	172440
38778	172440
38779	172440
38780	172440
38781	172440
38782	172440
38783	220340
38784	220340
38785	220340
38786	220340
38787	220340
38788	220340
38789	1264560
38790	1264560
38791	1264560
38792	1264560
38793	1264560
38794	1264560
38795	1264560
38796	220340
38797	220340
38798	220340
38799	220340
38800	220340
38801	220340
38802	220340
38803	220340
38804	182020
38805	182020
38806	182020
38807	182020
38808	182020
38809	182020
38810	182020
38811	488580
38812	488580
38813	488580
38814	488580
38815	488580
38816	488580
38817	488580
38818	613120
38819	613120
38820	613120
38821	613120
38822	613120
38823	613120
38824	613120
38825	287400
38826	287400
38827	287400
38828	287400
38829	287400
38830	287400
38831	287400
38832	287400
38833	287400
38834	287400
38835	287400
38836	287400
38837	287400
38838	287400
38839	287400
38840	287400
38841	287400
38842	287400
38843	287400
38844	287400
38845	287400
38846	440680
38847	440680
38848	440680
38849	440680
38850	440680
38851	440680
38852	440680
38853	440680
38854	440680
38855	440680
38856	440680
38857	440680
38858	440680
38859	440680
38860	440680
38861	220340
38862	220340
38863	220340
38864	220340
38865	220340
38866	220340
38867	220340
38868	220340
38869	229920
38870	229920
38871	229920
38872	229920
38873	229920
38874	124540
38875	124540
38876	124540
38877	124540
38878	124540
38879	124540
38880	124540
38881	335300
38882	335300
38883	335300
38884	335300
38885	335300
38886	335300
38887	488580
38888	488580
38889	488580
38890	488580
38891	488580
38892	488580
38893	488580
38894	488580
38895	488580
38896	488580
38897	488580
38898	488580
38899	488580
38900	488580
38901	488580
38902	488580
38903	316140
38904	316140
38905	316140
38906	316140
38907	316140
38908	316140
38909	316140
38910	316140
38911	316140
38912	316140
38913	316140
38914	316140
38915	316140
38916	316140
38917	316140
38918	316140
38919	316140
38920	316140
38921	316140
38922	316140
38923	316140
38924	316140
38925	316140
38926	316140
38927	316140
38928	316140
38929	316140
38930	316140
38931	316140
38932	316140
38933	316140
38934	316140
38935	316140
38936	316140
38937	316140
38938	316140
38939	316140
38940	316140
38941	316140
38942	316140
38943	316140
38944	316140
38945	316140
38946	316140
38947	316140
38948	316140
38949	316140
38950	316140
38951	316140
38952	316140
38953	316140
38954	316140
38955	316140
38956	316140
38957	316140
38958	316140
38959	316140
38960	316140
38961	316140
38962	316140
38963	316140
38964	316140
38965	316140
38966	316140
38967	316140
38968	316140
38969	316140
38970	316140
38971	316140
38972	316140
38973	316140
38974	316140
38975	316140
38976	316140
38977	316140
38978	316140
38979	852620
38980	852620
38981	852620
38982	852620
38983	852620
38984	852620
38985	603540
38986	603540
38987	603540
38988	603540
38989	603540
38990	603540
38991	603540
38992	603540
38993	603540
38994	603540
38995	603540
38996	603540
38997	603540
38998	603540
38999	603540
39000	603540
39001	603540
39002	603540
39003	603540
39004	603540
39005	603540
39006	603540
39007	383200
39008	383200
39009	383200
39010	383200
39011	383200
39012	383200
39013	383200
39014	249080
39015	249080
39016	249080
39017	249080
39018	249080
39019	249080
39020	249080
39021	249080
39022	2356680
39023	2356680
39024	2356680
39025	2356680
39026	2356680
39027	162860
39028	162860
39029	162860
39030	162860
39031	162860
39032	162860
39033	162860
39034	162860
39035	344880
39036	344880
39037	344880
39038	344880
39039	344880
39040	344880
39041	344880
39042	268240
39043	268240
39044	268240
39045	268240
39046	268240
39047	268240
39048	1101700
39049	1101700
39050	1101700
39051	1101700
39052	1101700
39053	1101700
39054	1101700
39055	1101700
39056	1101700
39057	1254980
39058	1254980
39059	1254980
39060	1254980
39061	1254980
39062	1254980
39063	1254980
39064	402360
39065	402360
39066	402360
39067	402360
39068	402360
39069	402360
39070	1781880
39071	1781880
39072	1781880
39073	1781880
39074	1781880
39075	1781880
39076	1781880
39077	1781880
39078	459840
39079	459840
39080	459840
39081	459840
39082	459840
39083	459840
39084	459840
39085	459840
39086	459840
39087	459840
39088	459840
39089	459840
39090	459840
39091	402360
39092	402360
39093	402360
39094	402360
39095	402360
39096	402360
39097	402360
39098	402360
39099	1140020
39100	1140020
39101	1140020
39102	1140020
39103	1140020
39104	1140020
39105	1140020
39106	814300
39107	814300
39108	814300
39109	814300
39110	814300
39111	814300
39112	459840
39113	459840
39114	459840
39115	459840
39116	459840
39117	459840
39118	459840
39119	459840
39120	459840
39121	459840
39122	459840
39123	459840
39124	459840
39125	210760
39126	210760
39127	210760
39128	210760
39129	210760
39130	210760
39131	210760
39132	210760
39133	182020
39134	182020
39135	182020
39136	182020
39137	182020
39138	182020
39139	182020
39140	546060
39141	546060
39142	546060
39143	546060
39144	546060
39145	546060
39146	546060
39147	383200
39148	383200
39149	383200
39150	383200
39151	383200
39152	383200
39153	383200
39154	277820
39155	277820
39156	277820
39157	277820
39158	277820
39159	277820
39160	277820
39161	277820
39162	162860
39163	162860
39164	162860
39165	162860
39166	162860
39167	162860
39168	498160
39169	498160
39170	498160
39171	498160
39172	498160
39173	498160
39174	498160
39175	392780
39176	392780
39177	392780
39178	392780
39179	392780
39180	392780
39181	392780
39182	814300
39183	814300
39184	814300
39185	814300
39186	814300
39187	814300
39188	814300
39189	593960
39190	593960
39191	593960
39192	593960
39193	593960
39194	593960
39195	593960
39196	268240
39197	268240
39198	268240
39199	268240
39200	268240
39201	268240
39202	268240
39203	268240
39204	268240
39205	268240
39206	268240
39207	268240
39208	268240
39209	268240
39210	469420
39211	469420
39212	469420
39213	469420
39214	469420
39215	469420
39216	469420
39217	469420
39218	469420
39219	469420
39220	469420
39221	469420
39222	469420
39223	469420
39224	469420
39225	795140
39226	795140
39227	795140
39228	795140
39229	795140
39230	795140
39231	795140
39232	795140
39233	795140
39234	795140
39235	795140
39236	795140
39237	795140
39238	795140
39239	795140
39240	795140
39241	795140
39242	795140
39243	795140
39244	795140
39245	498160
39246	498160
39247	498160
39248	498160
39249	498160
39250	498160
39251	498160
39252	498160
39253	498160
39254	498160
39255	498160
39256	498160
39257	498160
39258	498160
39259	498160
39260	498160
39261	498160
39262	498160
39263	498160
39264	498160
39265	498160
39266	306560
39267	306560
39268	306560
39269	306560
39270	306560
39271	306560
39272	306560
39273	306560
39274	306560
39275	306560
39276	306560
39277	306560
39278	306560
39279	306560
39280	306560
39281	306560
39282	306560
39283	306560
39284	306560
39285	306560
39286	364040
39287	364040
39288	364040
39289	364040
39290	364040
39291	364040
39292	364040
39293	364040
39294	364040
39295	364040
39296	364040
39297	364040
39298	364040
39299	364040
39300	364040
39301	364040
39302	364040
39303	364040
39304	364040
39305	364040
39306	364040
39307	364040
39308	364040
39309	364040
39310	364040
39311	364040
39312	364040
39313	364040
39314	364040
39315	459840
39316	459840
39317	459840
39318	459840
39319	459840
39320	459840
39321	459840
39322	459840
39323	459840
39324	459840
39325	459840
39326	459840
39327	459840
39328	459840
39329	2011800
39330	2011800
39331	2011800
39332	2011800
39333	2011800
39334	2011800
39335	2011800
39336	2011800
39337	2011800
39338	2011800
39339	2011800
39340	2011800
39341	2011800
39342	2011800
39343	2011800
39344	2011800
39345	2011800
39346	2011800
39347	2011800
39348	2011800
39349	2011800
39350	2011800
39351	2011800
39352	2011800
39353	2011800
39354	2011800
39355	2011800
39356	392780
39357	392780
39358	392780
39359	392780
39360	392780
39361	392780
39362	392780
39363	392780
39364	392780
39365	584380
39366	584380
39367	584380
39368	584380
39369	584380
39370	584380
39371	229920
39372	229920
39373	229920
39374	229920
39375	229920
39376	229920
39377	229920
39378	632280
39379	632280
39380	632280
39381	632280
39382	632280
39383	632280
39384	632280
39385	459840
39386	459840
39387	459840
39388	459840
39389	459840
39390	459840
39391	459840
39392	459840
39393	459840
39394	459840
39395	459840
39396	459840
39397	459840
39398	459840
39399	220340
39400	220340
39401	220340
39402	220340
39403	220340
39404	220340
39405	220340
39406	105380
39407	105380
39408	105380
39409	747240
39410	747240
39411	747240
39412	747240
39413	747240
39414	747240
39415	747240
39416	747240
39417	747240
39418	747240
39419	747240
39420	747240
39421	555640
39422	555640
39423	555640
39424	555640
39425	555640
39426	555640
39427	1207080
39428	1207080
39429	1207080
39430	1207080
39431	1207080
39432	1207080
39433	1207080
39434	402360
39435	402360
39436	402360
39437	402360
39438	402360
39439	402360
39440	402360
39441	402360
39442	440680
39443	440680
39444	440680
39445	440680
39446	440680
39447	440680
39448	440680
39449	1302880
39450	1302880
39451	1302880
39452	1302880
39453	1302880
39454	1302880
39455	344880
39456	344880
39457	344880
39458	344880
39459	344880
39460	344880
39461	344880
39462	344880
39463	651440
39464	651440
39465	651440
39466	651440
39467	651440
39468	651440
39469	651440
39470	268240
39471	268240
39472	268240
39473	268240
39474	268240
39475	268240
39476	268240
39477	162860
39478	162860
39479	162860
39480	162860
39481	162860
39482	162860
39483	162860
39484	162860
39485	670600
39486	670600
39487	670600
39488	670600
39489	670600
39490	4042760
39491	4042760
39492	4042760
39493	4042760
39494	4042760
39495	4042760
39496	4042760
39497	1140020
39498	1140020
39499	1140020
39500	1140020
39501	1140020
39502	1140020
39503	1140020
39504	306560
39505	306560
39506	306560
39507	306560
39508	306560
39509	306560
39510	306560
39511	795140
39512	795140
39513	795140
39514	795140
39515	795140
39516	795140
39517	162860
39518	162860
39519	162860
39520	162860
39521	162860
39522	162860
39523	162860
39524	162860
39525	325720
39526	325720
39527	325720
39528	325720
39529	325720
39530	325720
39531	325720
39532	373620
39533	373620
39534	373620
39535	373620
39536	373620
39537	373620
39538	373620
39539	373620
39540	689760
39541	689760
39542	689760
39543	689760
39544	689760
39545	689760
39546	316140
39547	316140
39548	316140
39549	316140
39550	316140
39551	316140
39552	316140
39553	565220
39554	565220
39555	565220
39556	565220
39557	565220
39558	565220
39559	565220
39560	795140
39561	795140
39562	795140
39563	795140
39564	795140
39565	795140
39566	795140
39567	795140
39568	795140
39569	795140
39570	795140
39571	795140
39572	795140
39573	795140
39574	795140
39575	249080
39576	249080
39577	249080
39578	249080
39579	249080
39580	249080
39581	249080
39582	249080
39583	249080
39584	249080
39585	249080
39586	249080
39587	249080
39588	249080
39589	249080
39590	249080
39591	249080
39592	249080
39593	249080
39594	249080
39595	220340
39596	220340
39597	220340
39598	220340
39599	220340
39600	220340
39601	220340
39602	220340
39603	220340
39604	220340
39605	220340
39606	220340
39607	220340
39608	220340
39609	220340
39610	220340
39611	220340
39612	220340
39613	220340
39614	220340
39615	661020
39616	661020
39617	661020
39618	661020
39619	661020
39620	661020
39621	661020
39622	661020
39623	661020
39624	661020
39625	661020
39626	661020
39627	661020
39628	661020
39629	661020
39630	661020
39631	661020
39632	661020
39633	661020
39634	661020
39635	661020
39636	661020
39637	661020
39638	661020
39639	661020
39640	661020
39641	661020
39642	661020
39643	661020
39644	661020
39645	661020
39646	661020
39647	661020
39648	661020
39649	661020
39650	661020
39651	661020
39652	661020
39653	661020
39654	661020
39655	661020
39656	661020
39657	661020
39658	661020
39659	1657340
39660	1657340
39661	1657340
39662	1657340
39663	1657340
39664	1657340
39665	1657340
39666	1657340
39667	1657340
39668	1657340
39669	1657340
39670	1657340
39671	1657340
39672	1657340
39673	1657340
39674	1657340
39675	1657340
39676	1657340
39677	1657340
39678	1657340
39679	1657340
39680	172440
39681	172440
39682	172440
39683	172440
39684	172440
39685	172440
39686	172440
39687	172440
39688	172440
39689	172440
39690	172440
39691	172440
39692	172440
39693	172440
39694	172440
39695	172440
39696	172440
39697	172440
39698	172440
39699	172440
39700	862200
39701	862200
39702	862200
39703	862200
39704	862200
39705	862200
39706	862200
39707	862200
39708	862200
39709	862200
39710	862200
39711	862200
39712	862200
39713	862200
39714	862200
39715	862200
39716	862200
39717	862200
39718	862200
39719	862200
39720	862200
39721	862200
39722	517320
39723	517320
39724	517320
39725	517320
39726	517320
39727	517320
39728	517320
39729	517320
39730	517320
39731	517320
39732	517320
39733	517320
39734	517320
39735	517320
39736	517320
39737	517320
39738	517320
39739	517320
39740	517320
39741	517320
39742	383200
39743	383200
39744	383200
39745	383200
39746	383200
39747	383200
39748	383200
39749	383200
39750	383200
39751	383200
39752	383200
39753	383200
39754	383200
39755	383200
39756	383200
39757	383200
39758	383200
39759	383200
39760	383200
39761	383200
39762	383200
39763	383200
39764	182020
39765	182020
39766	182020
39767	182020
39768	182020
39769	182020
39770	182020
39771	182020
39772	182020
39773	182020
39774	182020
39775	182020
39776	182020
39777	182020
39778	182020
39779	182020
39780	182020
39781	182020
39782	182020
39783	287400
39784	287400
39785	287400
39786	287400
39787	287400
39788	287400
39789	287400
39790	287400
39791	287400
39792	287400
39793	287400
39794	287400
39795	287400
39796	287400
39797	287400
39798	287400
39799	287400
39800	287400
39801	287400
39802	287400
39803	287400
39804	287400
39805	1609440
39806	1609440
39807	1609440
39808	1609440
39809	1609440
39810	1609440
39811	1609440
39812	1609440
39813	1609440
